id,airport,type,latitude,longitude,crs_dep_time,dep_time,cancelled,diverted
3598,"ABQ",origin,35.04022222,-106.6091944,"1515","",1.00,0.00
3598,"PHX",dest,33.43416667,-112.0080556,"1515","",1.00,0.00
3599,"PHX",origin,33.43416667,-112.0080556,"1555","",1.00,0.00
3599,"LAS",dest,36.08036111,-115.1523333,"1555","",1.00,0.00
3600,"LAS",origin,36.08036111,-115.1523333,"2015","",1.00,0.00
3600,"SEA",dest,47.44898194,-122.3093131,"2015","",1.00,0.00
3601,"TUS",origin,32.11608333,-110.9410278,"1830","",1.00,0.00
3601,"LAS",dest,36.08036111,-115.1523333,"1830","",1.00,0.00
3602,"LAS",origin,36.08036111,-115.1523333,"2045","",1.00,0.00
3602,"PHX",dest,33.43416667,-112.0080556,"2045","",1.00,0.00
3603,"ABQ",origin,35.04022222,-106.6091944,"1025","",1.00,0.00
3603,"MCO",dest,28.42888889,-81.31602778,"1025","",1.00,0.00
3604,"LAX",origin,33.94253611,-118.4080744,"0710","",1.00,0.00
3604,"ABQ",dest,35.04022222,-106.6091944,"0710","",1.00,0.00
3605,"ABQ",origin,35.04022222,-106.6091944,"0900","",1.00,0.00
3605,"SAN",dest,32.73355611,-117.1896567,"0900","",1.00,0.00
3606,"MCI",origin,39.29760528,-94.71390556,"0740","0740",0.00,0.00
3606,"ABQ",dest,35.04022222,-106.6091944,"0740","0740",0.00,0.00
3607,"MDW",origin,41.7859825,-87.75242444,"0600","0600",0.00,0.00
3607,"MCI",dest,39.29760528,-94.71390556,"0600","0600",0.00,0.00
3608,"SAN",origin,32.73355611,-117.1896567,"1015","",1.00,0.00
3608,"SMF",dest,38.69542167,-121.5907669,"1015","",1.00,0.00
3609,"OMA",origin,41.30251861,-95.89417306,"1425","",1.00,0.00
3609,"MDW",dest,41.7859825,-87.75242444,"1425","",1.00,0.00
3610,"MDW",origin,41.7859825,-87.75242444,"0745","0745",0.00,1.00
3610,"TPA",dest,27.97547222,-82.53325,"0745","0745",0.00,1.00
3611,"PHX",origin,33.43416667,-112.0080556,"1340","",1.00,0.00
3611,"SAT",dest,29.53369444,-98.46977778,"1340","",1.00,0.00
3612,"SAT",origin,29.53369444,-98.46977778,"1810","",1.00,0.00
3612,"TPA",dest,27.97547222,-82.53325,"1810","",1.00,0.00
3613,"TPA",origin,27.97547222,-82.53325,"2200","",1.00,0.00
3613,"FLL",dest,26.07258333,-80.15275,"2200","",1.00,0.00
3614,"MDW",origin,41.7859825,-87.75242444,"0855","",1.00,0.00
3614,"BDL",dest,41.93887417,-72.68322833,"0855","",1.00,0.00
3615,"OMA",origin,41.30251861,-95.89417306,"0700","0700",0.00,0.00
3615,"MDW",dest,41.7859825,-87.75242444,"0700","0700",0.00,0.00
3616,"MSY",origin,29.99338889,-90.25802778,"0700","0700",0.00,0.00
3616,"HOU",dest,29.64541861,-95.27888889,"0700","0700",0.00,0.00
3617,"BHM",origin,33.56294306,-86.75354972,"0925","",1.00,0.00
3617,"BWI",dest,39.17540167,-76.66819833,"0925","",1.00,0.00
3618,"MSY",origin,29.99338889,-90.25802778,"0805","0810",0.00,0.00
3618,"BHM",dest,33.56294306,-86.75354972,"0805","0810",0.00,0.00
3619,"OAK",origin,37.72129083,-122.2207167,"0830","",1.00,0.00
3619,"LAX",dest,33.94253611,-118.4080744,"0830","",1.00,0.00
3620,"OAK",origin,37.72129083,-122.2207167,"0905","",1.00,0.00
3620,"SNA",dest,33.67565861,-117.8682225,"0905","",1.00,0.00
3621,"OAK",origin,37.72129083,-122.2207167,"0930","",1.00,0.00
3621,"SEA",dest,47.44898194,-122.3093131,"0930","",1.00,0.00
3622,"SEA",origin,47.44898194,-122.3093131,"1145","",1.00,0.00
3622,"GEG",dest,47.61985556,-117.5338425,"1145","",1.00,0.00
3623,"LAS",origin,36.08036111,-115.1523333,"2055","",1.00,0.00
3623,"RNO",dest,39.49857611,-119.7680647,"2055","",1.00,0.00
3624,"PBI",origin,26.68316194,-80.09559417,"1515","",1.00,0.00
3624,"TPA",dest,27.97547222,-82.53325,"1515","",1.00,0.00
3625,"PHX",origin,33.43416667,-112.0080556,"1920","",1.00,0.00
3625,"LAS",dest,36.08036111,-115.1523333,"1920","",1.00,0.00
3626,"SAT",origin,29.53369444,-98.46977778,"1840","",1.00,0.00
3626,"PHX",dest,33.43416667,-112.0080556,"1840","",1.00,0.00
3627,"TPA",origin,27.97547222,-82.53325,"1640","",1.00,0.00
3627,"SAT",dest,29.53369444,-98.46977778,"1640","",1.00,0.00
3628,"OAK",origin,37.72129083,-122.2207167,"1915","",1.00,0.00
3628,"RNO",dest,39.49857611,-119.7680647,"1915","",1.00,0.00
3629,"PHX",origin,33.43416667,-112.0080556,"1700","",1.00,0.00
3629,"OAK",dest,37.72129083,-122.2207167,"1700","",1.00,0.00
3630,"PHX",origin,33.43416667,-112.0080556,"0545","0545",0.00,0.00
3630,"ELP",dest,31.80666667,-106.3778056,"0545","0545",0.00,0.00
3631,"ABQ",origin,35.04022222,-106.6091944,"0950","",1.00,0.00
3631,"LBB",dest,33.66363889,-101.8227778,"0950","",1.00,0.00
3632,"PHX",origin,33.43416667,-112.0080556,"0720","",1.00,0.00
3632,"ABQ",dest,35.04022222,-106.6091944,"0720","",1.00,0.00
3633,"PHX",origin,33.43416667,-112.0080556,"0745","",1.00,0.00
3633,"TPA",dest,27.97547222,-82.53325,"0745","",1.00,0.00
3634,"MCO",origin,28.42888889,-81.31602778,"1105","",1.00,0.00
3634,"PHX",dest,33.43416667,-112.0080556,"1105","",1.00,0.00
3635,"PHX",origin,33.43416667,-112.0080556,"1255","",1.00,0.00
3635,"PDX",dest,45.58872222,-122.5975,"1255","",1.00,0.00
3636,"ELP",origin,31.80666667,-106.3778056,"2000","",1.00,0.00
3636,"SAT",dest,29.53369444,-98.46977778,"2000","",1.00,0.00
3637,"SAN",origin,32.73355611,-117.1896567,"1540","",1.00,0.00
3637,"OAK",dest,37.72129083,-122.2207167,"1540","",1.00,0.00
3638,"ELP",origin,31.80666667,-106.3778056,"1510","",1.00,0.00
3638,"LAS",dest,36.08036111,-115.1523333,"1510","",1.00,0.00
3639,"SAT",origin,29.53369444,-98.46977778,"1420","",1.00,0.00
3639,"ELP",dest,31.80666667,-106.3778056,"1420","",1.00,0.00
3640,"LAS",origin,36.08036111,-115.1523333,"1205","",1.00,0.00
3640,"SAT",dest,29.53369444,-98.46977778,"1205","",1.00,0.00
3641,"SAT",origin,29.53369444,-98.46977778,"1705","",1.00,0.00
3641,"HOU",dest,29.64541861,-95.27888889,"1705","",1.00,0.00
3642,"SMF",origin,38.69542167,-121.5907669,"1020","",1.00,0.00
3642,"LAS",dest,36.08036111,-115.1523333,"1020","",1.00,0.00
3643,"MCI",origin,39.29760528,-94.71390556,"1315","",1.00,0.00
3643,"BWI",dest,39.17540167,-76.66819833,"1315","",1.00,0.00
3644,"OAK",origin,37.72129083,-122.2207167,"0725","",1.00,0.00
3644,"MCI",dest,39.29760528,-94.71390556,"0725","",1.00,0.00
3645,"BWI",origin,39.17540167,-76.66819833,"0825","0830",0.00,0.00
3645,"JAN",dest,32.31116667,-90.07588889,"0825","0830",0.00,0.00
3646,"HOU",origin,29.64541861,-95.27888889,"1155","",1.00,0.00
3646,"LAS",dest,36.08036111,-115.1523333,"1155","",1.00,0.00
3647,"JAN",origin,32.31116667,-90.07588889,"1010","",1.00,0.00
3647,"HOU",dest,29.64541861,-95.27888889,"1010","",1.00,0.00
3648,"LAS",origin,36.08036111,-115.1523333,"1320","",1.00,0.00
3648,"LAX",dest,33.94253611,-118.4080744,"1320","",1.00,0.00
3649,"AUS",origin,30.19453278,-97.66987194,"2215","",1.00,0.00
3649,"ELP",dest,31.80666667,-106.3778056,"2215","",1.00,0.00
3650,"CMH",origin,39.99798528,-82.89188278,"1800","",1.00,0.00
3650,"STL",dest,38.74768694,-90.35998972,"1800","",1.00,0.00
3651,"HOU",origin,29.64541861,-95.27888889,"2110","",1.00,0.00
3651,"AUS",dest,30.19453278,-97.66987194,"2110","",1.00,0.00
3652,"STL",origin,38.74768694,-90.35998972,"1850","",1.00,0.00
3652,"HOU",dest,29.64541861,-95.27888889,"1850","",1.00,0.00
3653,"LAS",origin,36.08036111,-115.1523333,"0600","0600",0.00,0.00
3653,"LAX",dest,33.94253611,-118.4080744,"0600","0600",0.00,0.00
3654,"LAX",origin,33.94253611,-118.4080744,"0730","",1.00,0.00
3654,"OAK",dest,37.72129083,-122.2207167,"0730","",1.00,0.00
3655,"LAX",origin,33.94253611,-118.4080744,"2000","",1.00,0.00
3655,"PHX",dest,33.43416667,-112.0080556,"2000","",1.00,0.00
3656,"LAX",origin,33.94253611,-118.4080744,"1930","",1.00,0.00
3656,"SJC",dest,37.36186194,-121.9290089,"1930","",1.00,0.00
3657,"SJC",origin,37.36186194,-121.9290089,"2055","",1.00,0.00
3657,"PDX",dest,45.58872222,-122.5975,"2055","",1.00,0.00
3658,"TUS",origin,32.11608333,-110.9410278,"1740","",1.00,0.00
3658,"LAX",dest,33.94253611,-118.4080744,"1740","",1.00,0.00
3659,"OAK",origin,37.72129083,-122.2207167,"1930","",1.00,0.00
3659,"LAX",dest,33.94253611,-118.4080744,"1930","",1.00,0.00
3660,"LAS",origin,36.08036111,-115.1523333,"1120","",1.00,0.00
3660,"SMF",dest,38.69542167,-121.5907669,"1120","",1.00,0.00
3661,"MCI",origin,39.29760528,-94.71390556,"1000","",1.00,0.00
3661,"LAS",dest,36.08036111,-115.1523333,"1000","",1.00,0.00
3662,"MDW",origin,41.7859825,-87.75242444,"0815","",1.00,0.00
3662,"MCI",dest,39.29760528,-94.71390556,"0815","",1.00,0.00
3663,"MHT",origin,42.93451639,-71.43705583,"0625","0625",0.00,0.00
3663,"MDW",dest,41.7859825,-87.75242444,"0625","0625",0.00,0.00
3664,"LAX",origin,33.94253611,-118.4080744,"1025","",1.00,0.00
3664,"MCI",dest,39.29760528,-94.71390556,"1025","",1.00,0.00
3665,"MCI",origin,39.29760528,-94.71390556,"1605","",1.00,0.00
3665,"MDW",dest,41.7859825,-87.75242444,"1605","",1.00,0.00
3666,"STL",origin,38.74768694,-90.35998972,"1150","",1.00,0.00
3666,"DTW",dest,42.21205889,-83.34883583,"1150","",1.00,0.00
3667,"LAS",origin,36.08036111,-115.1523333,"0530","0530",0.00,0.00
3667,"LAX",dest,33.94253611,-118.4080744,"0530","0530",0.00,0.00
3668,"LAX",origin,33.94253611,-118.4080744,"0700","",1.00,0.00
3668,"OAK",dest,37.72129083,-122.2207167,"0700","",1.00,0.00
3669,"SEA",origin,47.44898194,-122.3093131,"1715","",1.00,0.00
3669,"SJC",dest,37.36186194,-121.9290089,"1715","",1.00,0.00
3670,"PHX",origin,33.43416667,-112.0080556,"0945","",1.00,0.00
3670,"STL",dest,38.74768694,-90.35998972,"0945","",1.00,0.00
3671,"STL",origin,38.74768694,-90.35998972,"1515","",1.00,0.00
3671,"CMH",dest,39.99798528,-82.89188278,"1515","",1.00,0.00
3672,"ABQ",origin,35.04022222,-106.6091944,"1440","",1.00,0.00
3672,"PHX",dest,33.43416667,-112.0080556,"1440","",1.00,0.00
3673,"AMA",origin,35.2193725,-101.7059272,"1420","",1.00,0.00
3673,"ABQ",dest,35.04022222,-106.6091944,"1420","",1.00,0.00
3674,"DAL",origin,32.84711389,-96.85177222,"0810","0810",0.00,0.00
3674,"ELP",dest,31.80666667,-106.3778056,"0810","0810",0.00,0.00
3675,"TUL",origin,36.19837222,-95.88824167,"0700","0700",0.00,0.00
3675,"DAL",dest,32.84711389,-96.85177222,"0700","0700",0.00,0.00
3676,"BWI",origin,39.17540167,-76.66819833,"1545","",1.00,0.00
3676,"MDW",dest,41.7859825,-87.75242444,"1545","",1.00,0.00
3677,"MDW",origin,41.7859825,-87.75242444,"1710","",1.00,0.00
3677,"STL",dest,38.74768694,-90.35998972,"1710","",1.00,0.00
3678,"MHT",origin,42.93451639,-71.43705583,"1400","",1.00,0.00
3678,"BWI",dest,39.17540167,-76.66819833,"1400","",1.00,0.00
3679,"BWI",origin,39.17540167,-76.66819833,"1730","",1.00,0.00
3679,"BDL",dest,41.93887417,-72.68322833,"1730","",1.00,0.00
3680,"ABQ",origin,35.04022222,-106.6091944,"1325","",1.00,0.00
3680,"LAX",dest,33.94253611,-118.4080744,"1325","",1.00,0.00
3681,"ELP",origin,31.80666667,-106.3778056,"1205","",1.00,0.00
3681,"ABQ",dest,35.04022222,-106.6091944,"1205","",1.00,0.00
3682,"HOU",origin,29.64541861,-95.27888889,"1010","",1.00,0.00
3682,"SAT",dest,29.53369444,-98.46977778,"1010","",1.00,0.00
3683,"SAT",origin,29.53369444,-98.46977778,"1120","",1.00,0.00
3683,"ELP",dest,31.80666667,-106.3778056,"1120","",1.00,0.00
3684,"LAS",origin,36.08036111,-115.1523333,"0700","",1.00,0.00
3684,"PHX",dest,33.43416667,-112.0080556,"0700","",1.00,0.00
3685,"PHX",origin,33.43416667,-112.0080556,"0830","",1.00,0.00
3685,"STL",dest,38.74768694,-90.35998972,"0830","",1.00,0.00
3686,"STL",origin,38.74768694,-90.35998972,"1355","",1.00,0.00
3686,"MDW",dest,41.7859825,-87.75242444,"1355","",1.00,0.00
3687,"LAS",origin,36.08036111,-115.1523333,"0955","",1.00,0.00
3687,"MDW",dest,41.7859825,-87.75242444,"0955","",1.00,0.00
3688,"LAS",origin,36.08036111,-115.1523333,"1115","",1.00,0.00
3688,"LAX",dest,33.94253611,-118.4080744,"1115","",1.00,0.00
3689,"CLE",origin,41.41089417,-81.84939667,"1105","",1.00,0.00
3689,"STL",dest,38.74768694,-90.35998972,"1105","",1.00,0.00
3690,"LAS",origin,36.08036111,-115.1523333,"1455","",1.00,0.00
3690,"SJC",dest,37.36186194,-121.9290089,"1455","",1.00,0.00
3691,"MCI",origin,39.29760528,-94.71390556,"1335","",1.00,0.00
3691,"LAS",dest,36.08036111,-115.1523333,"1335","",1.00,0.00
3692,"STL",origin,38.74768694,-90.35998972,"1205","",1.00,0.00
3692,"MCI",dest,39.29760528,-94.71390556,"1205","",1.00,0.00
3693,"OAK",origin,37.72129083,-122.2207167,"1600","",1.00,0.00
3693,"LAX",dest,33.94253611,-118.4080744,"1600","",1.00,0.00
3694,"OAK",origin,37.72129083,-122.2207167,"1945","",1.00,0.00
3694,"SAN",dest,32.73355611,-117.1896567,"1945","",1.00,0.00
3695,"HOU",origin,29.64541861,-95.27888889,"0635","0635",0.00,0.00
3695,"SAT",dest,29.53369444,-98.46977778,"0635","0635",0.00,0.00
3696,"LAX",origin,33.94253611,-118.4080744,"1430","",1.00,0.00
3696,"PHX",dest,33.43416667,-112.0080556,"1430","",1.00,0.00
3697,"PHX",origin,33.43416667,-112.0080556,"1610","",1.00,0.00
3697,"ABQ",dest,35.04022222,-106.6091944,"1610","",1.00,0.00
3698,"SJC",origin,37.36186194,-121.9290089,"1250","",1.00,0.00
3698,"LAX",dest,33.94253611,-118.4080744,"1250","",1.00,0.00
3699,"ELP",origin,31.80666667,-106.3778056,"1230","",1.00,0.00
3699,"LAX",dest,33.94253611,-118.4080744,"1230","",1.00,0.00
3700,"LAX",origin,33.94253611,-118.4080744,"1355","",1.00,0.00
3700,"SJC",dest,37.36186194,-121.9290089,"1355","",1.00,0.00
3701,"MDW",origin,41.7859825,-87.75242444,"1640","",1.00,0.00
3701,"HOU",dest,29.64541861,-95.27888889,"1640","",1.00,0.00
3702,"AUS",origin,30.19453278,-97.66987194,"1230","",1.00,0.00
3702,"HOU",dest,29.64541861,-95.27888889,"1230","",1.00,0.00
3703,"HOU",origin,29.64541861,-95.27888889,"1340","",1.00,0.00
3703,"MSY",dest,29.99338889,-90.25802778,"1340","",1.00,0.00
3704,"LBB",origin,33.66363889,-101.8227778,"1110","",1.00,0.00
3704,"AUS",dest,30.19453278,-97.66987194,"1110","",1.00,0.00
3705,"MCO",origin,28.42888889,-81.31602778,"1805","",1.00,0.00
3705,"FLL",dest,26.07258333,-80.15275,"1805","",1.00,0.00
3706,"MSY",origin,29.99338889,-90.25802778,"1500","",1.00,0.00
3706,"MCO",dest,28.42888889,-81.31602778,"1500","",1.00,0.00
3707,"MDW",origin,41.7859825,-87.75242444,"1635","",1.00,0.00
3707,"OMA",dest,41.30251861,-95.89417306,"1635","",1.00,0.00
3708,"OMA",origin,41.30251861,-95.89417306,"1825","",1.00,0.00
3708,"PHX",dest,33.43416667,-112.0080556,"1825","",1.00,0.00
3709,"BHM",origin,33.56294306,-86.75354972,"1530","",1.00,0.00
3709,"MSY",dest,29.99338889,-90.25802778,"1530","",1.00,0.00
3710,"BNA",origin,36.12447667,-86.67818222,"1425","",1.00,0.00
3710,"BHM",dest,33.56294306,-86.75354972,"1425","",1.00,0.00
3711,"MHT",origin,42.93451639,-71.43705583,"1225","",1.00,0.00
3711,"BNA",dest,36.12447667,-86.67818222,"1225","",1.00,0.00
3712,"MSY",origin,29.99338889,-90.25802778,"1700","",1.00,0.00
3712,"HOU",dest,29.64541861,-95.27888889,"1700","",1.00,0.00
3713,"MCI",origin,39.29760528,-94.71390556,"1030","",1.00,0.00
3713,"OKC",dest,35.39308833,-97.60073389,"1030","",1.00,0.00
3714,"MDW",origin,41.7859825,-87.75242444,"0845","",1.00,0.00
3714,"MCI",dest,39.29760528,-94.71390556,"0845","",1.00,0.00
3715,"OKC",origin,35.39308833,-97.60073389,"1155","",1.00,0.00
3715,"PHX",dest,33.43416667,-112.0080556,"1155","",1.00,0.00
3716,"PHX",origin,33.43416667,-112.0080556,"1235","",1.00,0.00
3716,"LAS",dest,36.08036111,-115.1523333,"1235","",1.00,0.00
3717,"RDU",origin,35.87763889,-78.78747222,"0720","0720",0.00,0.00
3717,"MDW",dest,41.7859825,-87.75242444,"0720","0720",0.00,0.00
3718,"BNA",origin,36.12447667,-86.67818222,"1850","",1.00,0.00
3718,"PVD",dest,41.72399917,-71.42822111,"1850","",1.00,0.00
3719,"ELP",origin,31.80666667,-106.3778056,"1310","",1.00,0.00
3719,"HOU",dest,29.64541861,-95.27888889,"1310","",1.00,0.00
3720,"HOU",origin,29.64541861,-95.27888889,"1630","",1.00,0.00
3720,"BNA",dest,36.12447667,-86.67818222,"1630","",1.00,0.00
3721,"SAN",origin,32.73355611,-117.1896567,"1005","",1.00,0.00
3721,"ELP",dest,31.80666667,-106.3778056,"1005","",1.00,0.00
3722,"SMF",origin,38.69542167,-121.5907669,"0810","",1.00,0.00
3722,"SAN",dest,32.73355611,-117.1896567,"0810","",1.00,0.00
3723,"SAT",origin,29.53369444,-98.46977778,"1815","",1.00,0.00
3723,"HOU",dest,29.64541861,-95.27888889,"1815","",1.00,0.00
3724,"MHT",origin,42.93451639,-71.43705583,"1105","",1.00,0.00
3724,"MCO",dest,28.42888889,-81.31602778,"1105","",1.00,0.00
3725,"PHX",origin,33.43416667,-112.0080556,"1955","",1.00,0.00
3725,"SAN",dest,32.73355611,-117.1896567,"1955","",1.00,0.00
3726,"SAN",origin,32.73355611,-117.1896567,"2125","",1.00,0.00
3726,"OAK",dest,37.72129083,-122.2207167,"2125","",1.00,0.00
3727,"LAS",origin,36.08036111,-115.1523333,"2115","",1.00,0.00
3727,"SAN",dest,32.73355611,-117.1896567,"2115","",1.00,0.00
3728,"BHM",origin,33.56294306,-86.75354972,"1130","",1.00,0.00
3728,"BNA",dest,36.12447667,-86.67818222,"1130","",1.00,0.00
3729,"BNA",origin,36.12447667,-86.67818222,"1240","",1.00,0.00
3729,"MDW",dest,41.7859825,-87.75242444,"1240","",1.00,0.00
3730,"MSY",origin,29.99338889,-90.25802778,"1005","",1.00,0.00
3730,"BHM",dest,33.56294306,-86.75354972,"1005","",1.00,0.00
3731,"AMA",origin,35.2193725,-101.7059272,"0735","0735",0.00,0.00
3731,"LAS",dest,36.08036111,-115.1523333,"0735","0735",0.00,0.00
3732,"LAS",origin,36.08036111,-115.1523333,"0800","",1.00,0.00
3732,"LAX",dest,33.94253611,-118.4080744,"0800","",1.00,0.00
3733,"BWI",origin,39.17540167,-76.66819833,"2120","",1.00,0.00
3733,"IND",dest,39.71732917,-86.29438417,"2120","",1.00,0.00
3734,"FLL",origin,26.07258333,-80.15275,"1735","",1.00,0.00
3734,"JAX",dest,30.49405556,-81.68786111,"1735","",1.00,0.00
3735,"JAX",origin,30.49405556,-81.68786111,"1910","",1.00,0.00
3735,"BWI",dest,39.17540167,-76.66819833,"1910","",1.00,0.00
3736,"MDW",origin,41.7859825,-87.75242444,"1015","",1.00,0.00
3736,"PHX",dest,33.43416667,-112.0080556,"1015","",1.00,0.00
3737,"PHX",origin,33.43416667,-112.0080556,"1220","",1.00,0.00
3737,"SEA",dest,47.44898194,-122.3093131,"1220","",1.00,0.00
3738,"MSY",origin,29.99338889,-90.25802778,"1115","",1.00,0.00
3738,"TPA",dest,27.97547222,-82.53325,"1115","",1.00,0.00
3739,"SEA",origin,47.44898194,-122.3093131,"0645","",1.00,0.00
3739,"SMF",dest,38.69542167,-121.5907669,"0645","",1.00,0.00
3740,"MCO",origin,28.42888889,-81.31602778,"1430","",1.00,0.00
3740,"MHT",dest,42.93451639,-71.43705583,"1430","",1.00,0.00
3741,"MCO",origin,28.42888889,-81.31602778,"0900","",1.00,0.00
3741,"PVD",dest,41.72399917,-71.42822111,"0900","",1.00,0.00
3742,"OAK",origin,37.72129083,-122.2207167,"2025","",1.00,0.00
3742,"SAN",dest,32.73355611,-117.1896567,"2025","",1.00,0.00
3743,"BWI",origin,39.17540167,-76.66819833,"0950","",1.00,0.00
3743,"JAX",dest,30.49405556,-81.68786111,"0950","",1.00,0.00
3744,"MCI",origin,39.29760528,-94.71390556,"1930","",1.00,0.00
3744,"STL",dest,38.74768694,-90.35998972,"1930","",1.00,0.00
3745,"STL",origin,38.74768694,-90.35998972,"2050","",1.00,0.00
3745,"CMH",dest,39.99798528,-82.89188278,"2050","",1.00,0.00
3746,"DTW",origin,42.21205889,-83.34883583,"1850","",1.00,0.00
3746,"STL",dest,38.74768694,-90.35998972,"1850","",1.00,0.00
3747,"PHX",origin,33.43416667,-112.0080556,"0620","",1.00,0.00
3747,"TUL",dest,36.19837222,-95.88824167,"0620","",1.00,0.00
3748,"STL",origin,38.74768694,-90.35998972,"1240","",1.00,0.00
3748,"IND",dest,39.71732917,-86.29438417,"1240","",1.00,0.00
3749,"TUL",origin,36.19837222,-95.88824167,"1100","",1.00,0.00
3749,"STL",dest,38.74768694,-90.35998972,"1100","",1.00,0.00
3750,"BNA",origin,36.12447667,-86.67818222,"1445","",1.00,0.00
3750,"DTW",dest,42.21205889,-83.34883583,"1445","",1.00,0.00
3751,"LAS",origin,36.08036111,-115.1523333,"0835","",1.00,0.00
3751,"BNA",dest,36.12447667,-86.67818222,"0835","",1.00,0.00
3752,"PHX",origin,33.43416667,-112.0080556,"1710","",1.00,0.00
3752,"PDX",dest,45.58872222,-122.5975,"1710","",1.00,0.00
3753,"TPA",origin,27.97547222,-82.53325,"1530","",1.00,0.00
3753,"PHX",dest,33.43416667,-112.0080556,"1530","",1.00,0.00
3754,"ALB",origin,42.74811944,-73.80297861,"1630","",1.00,0.00
3754,"BWI",dest,39.17540167,-76.66819833,"1630","",1.00,0.00
3755,"GEG",origin,47.61985556,-117.5338425,"1335","",1.00,0.00
3755,"PDX",dest,45.58872222,-122.5975,"1335","",1.00,0.00
3756,"LAS",origin,36.08036111,-115.1523333,"1950","",1.00,0.00
3756,"MCI",dest,39.29760528,-94.71390556,"1950","",1.00,0.00
3757,"PDX",origin,45.58872222,-122.5975,"1500","",1.00,0.00
3757,"SJC",dest,37.36186194,-121.9290089,"1500","",1.00,0.00
3758,"LAS",origin,36.08036111,-115.1523333,"0935","",1.00,0.00
3758,"MCI",dest,39.29760528,-94.71390556,"0935","",1.00,0.00
3759,"MCI",origin,39.29760528,-94.71390556,"1445","",1.00,0.00
3759,"STL",dest,38.74768694,-90.35998972,"1445","",1.00,0.00
3760,"STL",origin,38.74768694,-90.35998972,"1755","",1.00,0.00
3760,"MCI",dest,39.29760528,-94.71390556,"1755","",1.00,0.00
3761,"ABQ",origin,35.04022222,-106.6091944,"0700","0700",0.00,0.00
3761,"TUS",dest,32.11608333,-110.9410278,"0700","0700",0.00,0.00
3762,"BNA",origin,36.12447667,-86.67818222,"1210","",1.00,0.00
3762,"MCO",dest,28.42888889,-81.31602778,"1210","",1.00,0.00
3763,"DTW",origin,42.21205889,-83.34883583,"1115","",1.00,0.00
3763,"BNA",dest,36.12447667,-86.67818222,"1115","",1.00,0.00
3764,"MCO",origin,28.42888889,-81.31602778,"1520","",1.00,0.00
3764,"PBI",dest,26.68316194,-80.09559417,"1520","",1.00,0.00
3765,"MHT",origin,42.93451639,-71.43705583,"1755","",1.00,0.00
3765,"TPA",dest,27.97547222,-82.53325,"1755","",1.00,0.00
3766,"BNA",origin,36.12447667,-86.67818222,"1430","",1.00,0.00
3766,"MCO",dest,28.42888889,-81.31602778,"1430","",1.00,0.00
3767,"MDW",origin,41.7859825,-87.75242444,"1250","",1.00,0.00
3767,"BNA",dest,36.12447667,-86.67818222,"1250","",1.00,0.00
3768,"MDW",origin,41.7859825,-87.75242444,"1915","",1.00,0.00
3768,"PHX",dest,33.43416667,-112.0080556,"1915","",1.00,0.00
3769,"MCO",origin,28.42888889,-81.31602778,"0845","0845",0.00,0.00
3769,"PBI",dest,26.68316194,-80.09559417,"0845","0845",0.00,0.00
3770,"LGA",origin,40.77724306,-73.87260917,"0800","",1.00,0.00
3770,"ATL",dest,33.64044444,-84.42694444,"0800","",1.00,0.00
3771,"CVG",origin,39.04614278,-84.6621725,"1925","",1.00,0.00
3771,"BOS",dest,42.3643475,-71.00517917,"1925","",1.00,0.00
3772,"CVG",origin,39.04614278,-84.6621725,"0920","",1.00,0.00
3772,"PDX",dest,45.58872222,-122.5975,"0920","",1.00,0.00
3773,"EWR",origin,40.69249722,-74.16866056,"0600","0555",0.00,0.00
3773,"CVG",dest,39.04614278,-84.6621725,"0600","0555",0.00,0.00
3774,"ATL",origin,33.64044444,-84.42694444,"0945","",1.00,0.00
3774,"ROC",dest,43.11886611,-77.67238389,"0945","",1.00,0.00
3775,"ROC",origin,43.11886611,-77.67238389,"1235","",1.00,0.00
3775,"SYR",dest,43.11118694,-76.10631056,"1235","",1.00,0.00
3776,"SYR",origin,43.11118694,-76.10631056,"1410","",1.00,0.00
3776,"ATL",dest,33.64044444,-84.42694444,"1410","",1.00,0.00
3777,"JFK",origin,40.63975111,-73.77892556,"1730","",1.00,0.00
3777,"PDX",dest,45.58872222,-122.5975,"1730","",1.00,0.00
3778,"SAN",origin,32.73355611,-117.1896567,"2220","",1.00,0.00
3778,"ATL",dest,33.64044444,-84.42694444,"2220","",1.00,0.00
3779,"CVG",origin,39.04614278,-84.6621725,"1255","",1.00,0.00
3779,"COS",dest,38.80580556,-104.70025,"1255","",1.00,0.00
3780,"RDU",origin,35.87763889,-78.78747222,"1030","",1.00,0.00
3780,"CVG",dest,39.04614278,-84.6621725,"1030","",1.00,0.00
3781,"DFW",origin,32.89595056,-97.0372,"0730","0735",0.00,1.00
3781,"ATL",dest,33.64044444,-84.42694444,"0730","0735",0.00,1.00
3782,"CVG",origin,39.04614278,-84.6621725,"1610","",1.00,0.00
3782,"MEM",dest,35.04241667,-89.97666667,"1610","",1.00,0.00
3783,"MEM",origin,35.04241667,-89.97666667,"1705","",1.00,0.00
3783,"LIT",dest,34.72939611,-92.22424556,"1705","",1.00,0.00
3784,"MSY",origin,29.99338889,-90.25802778,"0810","0806",0.00,0.00
3784,"ATL",dest,33.64044444,-84.42694444,"0810","0806",0.00,0.00
3785,"BNA",origin,36.12447667,-86.67818222,"1700","",1.00,0.00
